id_musicien,nom,prenom,mail,dateNaiss,style,sexe
2415,James,Stinson,James@Stinson.xyc,1996-12-28,ROCK N ROLL,F
2416,Richard,Cuevas,Richard@Cuevas.ace,1993-8-19,ROCK N ROLL,M
2417,Kathleen,Lucio,Kathleen@Lucio.fzy,2009-11-28,JAZZ,M
2418,Shannon,Gordon,Shannon@Gordon.fxj,1988-4-23,ROCK N ROLL,M
2419,Ronnie,Mooney,Ronnie@Mooney.fch,2005-11-20,ORIONTAL,M
2420,Donna,Graves,Donna@Graves.eik,1999-2-17,JAZZ,M
2421,Cecilia,Bridges,Cecilia@Bridges.dwg,1999-8-3,ROCK N ROLL,M
2422,James,Figueroa,James@Figueroa.pvc,1959-6-11,ORIONTAL,M
2423,Jenny,Treanor,Jenny@Treanor.osq,1943-6-12,ROCK N ROLL,F
2424,Sherry,Richards,Sherry@Richards.ouu,1992-6-5,ORIONTAL,M
2425,Rob,Walker,Rob@Walker.yep,1993-1-8,JAZZ,M
2426,Ronald,Lincourt,Ronald@Lincourt.qoi,1947-10-25,ORIONTAL,M
2427,Kevin,Boteilho,Kevin@Boteilho.vir,1963-10-1,classic,F
2428,Jean,Donahue,Jean@Donahue.vqy,1976-4-28,classic,M
2429,Ray,Thode,Ray@Thode.tjb,2003-10-3,classic,M
2430,Grace,Banks,Grace@Banks.akv,1965-5-24,classic,F
2431,Jennifer,Warren,Jennifer@Warren.waz,1978-7-24,ROCK N ROLL,F
2432,Ann,Vogt,Ann@Vogt.hld,1986-3-25,classic,M
2433,Evan,Franklin,Evan@Franklin.eey,2002-12-11,JAZZ,F
2434,Al,Wilson,Al@Wilson.ihp,1943-11-24,JAZZ,M
2435,Alfred,Hall,Alfred@Hall.znk,2004-8-4,JAZZ,M
2436,Augustine,Marino,Augustine@Marino.hqc,1970-10-6,ORIONTAL,M
2437,Willie,Clines,Willie@Clines.gwo,1982-3-17,ROCK N ROLL,M
2438,Miguel,Mark,Miguel@Mark.qzz,1971-11-8,JAZZ,M
2439,Michelle,Woltz,Michelle@Woltz.cyc,1967-1-28,classic,M
2440,Juan,Tan,Juan@Tan.bmv,2003-11-19,JAZZ,M
2441,Johnny,Oneil,Johnny@Oneil.lgb,1961-4-28,ORIONTAL,M
2442,Gina,Hatcher,Gina@Hatcher.jxs,2008-5-9,ORIONTAL,F
2443,Rose,Whiteley,Rose@Whiteley.ctc,1999-3-24,JAZZ,F
2444,Jeffrey,Gomez,Jeffrey@Gomez.egc,1956-3-23,classic,M
2445,Rene,Smith,Rene@Smith.tcn,1949-5-24,ORIONTAL,M
2446,Amber,Miller,Amber@Miller.vzl,1960-11-14,ROCK N ROLL,M
2447,Karen,Valdez,Karen@Valdez.rxh,1958-7-25,ORIONTAL,M
2448,Thomas,Horn,Thomas@Horn.mlv,1948-2-26,ORIONTAL,M
2449,Ida,Deponte,Ida@Deponte.ejr,1947-7-16,ORIONTAL,F
2450,Christine,Bailey,Christine@Bailey.waz,1944-5-8,classic,M
2451,Julian,Gibson,Julian@Gibson.huf,2005-11-5,ORIONTAL,M
2452,Bruno,Dawkins,Bruno@Dawkins.jds,1971-12-28,JAZZ,M
2453,Cindy,Crowder,Cindy@Crowder.wpg,1986-7-1,classic,M
2454,Noemi,Bercier,Noemi@Bercier.ywt,1960-2-5,ROCK N ROLL,F
2455,Fred,Holderby,Fred@Holderby.mnd,1965-4-28,JAZZ,M
2456,Wendy,Risley,Wendy@Risley.qqf,1989-3-28,ROCK N ROLL,M
2457,Elijah,Foster,Elijah@Foster.xqe,1981-6-21,ORIONTAL,F
2458,Russel,Phelps,Russel@Phelps.ywh,1980-4-9,JAZZ,M
2459,Devin,Hines,Devin@Hines.qnm,1943-8-13,JAZZ,F
2460,Joyce,Porter,Joyce@Porter.sqx,1978-6-18,ORIONTAL,M
2461,Charles,Tornatore,Charles@Tornatore.tjn,1998-7-6,classic,M
2462,Jessica,Woodley,Jessica@Woodley.iey,1968-2-3,ORIONTAL,M
2463,Inez,Gray,Inez@Gray.jtw,1945-4-26,ROCK N ROLL,M
2464,Helen,Peachey,Helen@Peachey.iaj,1974-10-19,JAZZ,M
2465,Lenora,Alberto,Lenora@Alberto.ipz,1998-9-4,classic,F
2466,Beth,Congrove,Beth@Congrove.vxq,1963-7-9,classic,M
2467,Alfred,Mckinney,Alfred@Mckinney.otc,1995-4-4,JAZZ,M
2468,Jason,Pilkington,Jason@Pilkington.fwy,1963-10-14,JAZZ,M
2469,Donald,Horsley,Donald@Horsley.wfm,1972-8-25,classic,M
2470,Barbara,Richards,Barbara@Richards.kkf,1955-1-19,ORIONTAL,M
2471,James,Quevedo,James@Quevedo.mjo,1987-9-18,ROCK N ROLL,M
2472,Mary,Smith,Mary@Smith.ckh,1953-12-28,JAZZ,M
2473,George,Barthelemy,George@Barthelemy.ska,2005-3-9,classic,F
2474,Danielle,Olson,Danielle@Olson.nod,1998-9-11,ORIONTAL,M
2475,George,Soren,George@Soren.dnt,1981-12-11,ORIONTAL,M
2476,Margarita,Hafer,Margarita@Hafer.nza,1940-3-28,ORIONTAL,M
2477,Vernon,Odom,Vernon@Odom.qsm,1941-1-7,ROCK N ROLL,F
2478,Lydia,Boulet,Lydia@Boulet.wnd,1995-11-26,ORIONTAL,M
2479,Robert,Williams,Robert@Williams.hdq,1978-7-21,classic,M
2480,Richard,Farnell,Richard@Farnell.djr,1975-8-28,ORIONTAL,M
2481,Maybelle,Acosta,Maybelle@Acosta.pfu,2009-11-26,JAZZ,M
2482,Janet,Brody,Janet@Brody.glf,2007-3-18,JAZZ,M
2483,Susanne,Toney,Susanne@Toney.kty,1944-4-8,ROCK N ROLL,F
2484,Derek,Watkins,Derek@Watkins.wax,1943-2-22,ROCK N ROLL,M
2485,Cecelia,Jenkins,Cecelia@Jenkins.bdu,1992-9-8,ROCK N ROLL,M
2486,Ray,Fleagle,Ray@Fleagle.gbn,2006-6-22,classic,M
2487,Hazel,Mcinerney,Hazel@Mcinerney.rgo,1982-6-24,ORIONTAL,M
2488,Desiree,Miller,Desiree@Miller.xes,2009-4-4,ROCK N ROLL,F
2489,Ida,Rao,Ida@Rao.gfi,2004-6-6,JAZZ,M
2490,Shirley,Grimes,Shirley@Grimes.nac,1991-11-20,JAZZ,M
2491,Brenda,Laumbach,Brenda@Laumbach.uel,1969-9-25,ROCK N ROLL,M
2492,Tammy,Randel,Tammy@Randel.nju,2004-5-28,JAZZ,M
2493,Clara,Ramos,Clara@Ramos.qni,2007-10-2,ORIONTAL,M
2494,Genevieve,Bennington,Genevieve@Bennington.tii,2001-4-13,ORIONTAL,M
2495,Marilyn,Jones,Marilyn@Jones.zjr,1977-12-16,ORIONTAL,M
2496,Eric,Lyman,Eric@Lyman.rlf,2005-3-19,ORIONTAL,M
2497,Corey,Balensiefen,Corey@Balensiefen.mvg,1952-7-28,classic,M
2498,George,Johnson,George@Johnson.iey,2001-2-10,JAZZ,M
2499,Lester,Bryant,Lester@Bryant.ujk,1982-12-13,JAZZ,M
2500,Donald,Granger,Donald@Granger.rkz,1983-1-23,ROCK N ROLL,F
2501,Yolanda,Miller,Yolanda@Miller.bom,1964-12-13,ROCK N ROLL,M
2502,Teresa,Magee,Teresa@Magee.tre,1946-4-26,classic,M
2503,Kelly,Obrien,Kelly@Obrien.vzt,1999-12-2,classic,M
2504,Patricia,Williams,Patricia@Williams.fcs,1958-8-26,classic,M
2505,Maria,Nolan,Maria@Nolan.wvp,1940-1-4,JAZZ,M
2506,Lula,Worcester,Lula@Worcester.egp,1952-3-21,classic,M
2507,Monica,Day,Monica@Day.kxc,1942-8-19,JAZZ,F
2508,Tommy,Mooney,Tommy@Mooney.rga,2009-2-20,classic,F
2509,Suzie,Ferrari,Suzie@Ferrari.nym,1985-9-16,ORIONTAL,F
2510,Lawrence,Johnson,Lawrence@Johnson.zgi,1994-5-27,ORIONTAL,M
2511,Robert,Vanhorn,Robert@Vanhorn.cta,1957-7-6,ROCK N ROLL,M
2512,Kristal,Manners,Kristal@Manners.lkj,1981-1-14,ORIONTAL,F
2513,Tracey,Waterhouse,Tracey@Waterhouse.yar,1997-3-24,JAZZ,F
2514,Adrienne,Maxwell,Adrienne@Maxwell.bjk,1992-10-2,ORIONTAL,M
2515,Carrie,Rehlander,Carrie@Rehlander.jtd,1995-8-26,classic,M
2516,Carolyn,Lilly,Carolyn@Lilly.fhz,1957-3-22,classic,F
2517,Richard,Haifley,Richard@Haifley.hzp,1957-8-28,classic,M
2518,Lydia,Ellis,Lydia@Ellis.iwn,1973-1-3,ORIONTAL,M
2519,Steven,Drye,Steven@Drye.kwh,1995-10-20,JAZZ,M
2520,Michelle,Glaus,Michelle@Glaus.sri,1976-4-4,classic,M
2521,William,Ward,William@Ward.czd,1994-4-14,JAZZ,M
2522,Adam,Pischke,Adam@Pischke.ftf,2002-5-15,JAZZ,F
2523,Salome,Hartsfield,Salome@Hartsfield.azz,1992-11-3,ROCK N ROLL,F
2524,Susan,Camacho,Susan@Camacho.ebb,1987-6-8,ORIONTAL,F
2525,Barbara,Utley,Barbara@Utley.rcv,1975-1-9,classic,M
2526,Diana,Rhee,Diana@Rhee.aai,1945-8-26,classic,F
2527,Arthur,Chapman,Arthur@Chapman.dmd,1974-3-28,JAZZ,M
2528,Roosevelt,Goad,Roosevelt@Goad.kdg,2004-3-2,ORIONTAL,F
2529,Kathleen,Armendarez,Kathleen@Armendarez.rkp,1960-9-2,JAZZ,M
2530,Karina,Collins,Karina@Collins.rzn,1958-9-7,classic,F
2531,Donald,Ledford,Donald@Ledford.jgo,1974-2-11,ORIONTAL,M
2532,Faith,Pellerin,Faith@Pellerin.wpw,1973-12-1,classic,M
2533,Ernest,Valerio,Ernest@Valerio.ajb,2002-9-2,JAZZ,F
2534,Ronald,Kern,Ronald@Kern.myc,1983-10-28,ROCK N ROLL,M
2535,Anna,Siler,Anna@Siler.uoq,1975-11-23,ORIONTAL,M
2536,Timothy,Stindt,Timothy@Stindt.eoi,1989-4-25,ROCK N ROLL,M
2537,Margaret,Lipham,Margaret@Lipham.wio,2000-4-15,ROCK N ROLL,M
2538,Joseph,Perez,Joseph@Perez.mkm,1958-10-4,ORIONTAL,M
2539,Stephanie,Mcelroy,Stephanie@Mcelroy.dgd,2000-2-28,JAZZ,F
2540,Barbara,Wayne,Barbara@Wayne.vmx,1942-1-5,ROCK N ROLL,M
2541,Janet,Spann,Janet@Spann.kdx,1991-12-13,ROCK N ROLL,F
2542,Larry,Silverstein,Larry@Silverstein.xfb,1978-3-18,classic,M
2543,Nichole,Williams,Nichole@Williams.vde,1968-7-15,classic,F
2544,Judy,Stoeffler,Judy@Stoeffler.abs,2002-8-23,ROCK N ROLL,F
2545,Dudley,Crum,Dudley@Crum.ksq,1993-10-21,classic,M
2546,Catherine,Skinner,Catherine@Skinner.vds,1989-6-27,classic,F
2547,Kimberly,Wells,Kimberly@Wells.kgw,1955-9-15,ROCK N ROLL,M
2548,Elizabeth,Derks,Elizabeth@Derks.olt,1967-1-3,classic,M
2549,Chris,Graybill,Chris@Graybill.wom,1996-4-27,classic,M
2550,Claudia,Kitamura,Claudia@Kitamura.byj,1971-6-1,classic,M
2551,Felicia,Le,Felicia@Le.swd,1985-4-13,ORIONTAL,M
2552,Johnny,Vernon,Johnny@Vernon.zse,1948-5-16,ORIONTAL,F
2553,Peter,Hedrick,Peter@Hedrick.oek,1973-2-11,JAZZ,M
2554,Ronald,Colon,Ronald@Colon.jwo,1978-6-3,JAZZ,M
2555,Maria,Swaine,Maria@Swaine.xyu,1970-4-3,ROCK N ROLL,F
2556,Janet,Stuber,Janet@Stuber.wiv,1985-1-7,JAZZ,F
2557,Ollie,Birge,Ollie@Birge.jzq,1945-12-13,classic,F
2558,Traci,Gammon,Traci@Gammon.gjx,1981-3-19,JAZZ,M
2559,Debra,Moore,Debra@Moore.iie,1977-7-22,ROCK N ROLL,M
2560,Ralph,Stanley,Ralph@Stanley.fiq,1958-9-8,ROCK N ROLL,M
2561,Mary,Rosenholm,Mary@Rosenholm.man,1989-6-16,ROCK N ROLL,M
2562,Michael,Crawford,Michael@Crawford.gnv,1953-3-13,classic,M
2563,Janet,Ferraro,Janet@Ferraro.zsr,1993-9-20,ROCK N ROLL,M
2564,Bradford,White,Bradford@White.wgz,1971-3-24,ORIONTAL,M
2565,Vincent,Diaz,Vincent@Diaz.hyd,1950-6-21,classic,M
2566,Anna,Milligan,Anna@Milligan.gcl,1948-6-25,ORIONTAL,F
2567,Robert,Galvez,Robert@Galvez.mmo,1956-3-15,ROCK N ROLL,M
2568,Melanie,Melton,Melanie@Melton.obo,1970-1-27,classic,M
2569,Tamara,Montgomery,Tamara@Montgomery.aiv,1949-9-23,JAZZ,M
2570,Nathan,Nelson,Nathan@Nelson.xbl,2006-3-16,classic,F
2571,Betty,Harris,Betty@Harris.zqy,1963-5-9,classic,M
2572,Jesse,Perng,Jesse@Perng.pej,1987-12-27,classic,M
2573,Jessica,Johnston,Jessica@Johnston.fqy,1990-2-25,JAZZ,F
2574,Jimmie,Novetsky,Jimmie@Novetsky.brg,1960-4-21,classic,M
2575,Anna,Thom,Anna@Thom.jqh,1957-6-1,ORIONTAL,M
2576,Summer,Cumings,Summer@Cumings.dgm,2006-6-3,ORIONTAL,M
2577,Donna,Gowers,Donna@Gowers.jqs,2007-9-8,JAZZ,M
2578,Kevin,Laford,Kevin@Laford.bxw,1984-1-4,ORIONTAL,M
2579,Sean,Gillis,Sean@Gillis.shv,1956-2-17,ROCK N ROLL,M
2580,James,Duttry,James@Duttry.rwj,1965-12-5,classic,M
2581,Todd,Herrera,Todd@Herrera.ymk,1955-7-14,ORIONTAL,F
2582,Rod,Gallaway,Rod@Gallaway.wcj,1950-9-28,classic,M
2583,Adam,Okeefe,Adam@Okeefe.tkt,2005-4-3,JAZZ,M
2584,Joni,Gerald,Joni@Gerald.nei,1952-8-27,ROCK N ROLL,M
2585,Michelle,Kakos,Michelle@Kakos.iuy,1968-4-8,classic,M
2586,Justin,Rodriguez,Justin@Rodriguez.cxh,1943-3-10,ROCK N ROLL,M
2587,Terry,Sullivan,Terry@Sullivan.wrt,1990-3-4,classic,M
2588,Margaret,Bankhead,Margaret@Bankhead.nkb,1953-12-5,ORIONTAL,M
2589,Randy,Johnson,Randy@Johnson.swc,1997-6-27,classic,F
2590,Rhoda,Mcbride,Rhoda@Mcbride.zhi,2007-8-13,JAZZ,M
2591,Cheryl,Swinton,Cheryl@Swinton.fcw,1941-8-25,ROCK N ROLL,M
2592,Dean,Dawson,Dean@Dawson.kcz,1998-9-7,JAZZ,M
2593,James,Beran,James@Beran.iet,1988-2-10,ROCK N ROLL,M
2594,Heather,Westerman,Heather@Westerman.loz,2007-8-25,ORIONTAL,M
2595,Mary,Johnson,Mary@Johnson.xln,1949-7-12,ORIONTAL,F
2596,Angela,Araiza,Angela@Araiza.lji,1955-11-7,classic,F
2597,Alma,Thibeau,Alma@Thibeau.xvv,1992-1-11,ROCK N ROLL,M
2598,Esther,Gienger,Esther@Gienger.vfb,1963-1-5,ROCK N ROLL,F
2599,Laura,Moore,Laura@Moore.xuh,1982-5-18,ORIONTAL,M
2600,Thomas,Patterson,Thomas@Patterson.yun,1974-6-22,JAZZ,M
2601,Marcella,Reddish,Marcella@Reddish.zzw,1981-12-6,JAZZ,F
2602,Sophie,Jones,Sophie@Jones.owt,1971-6-13,JAZZ,M
2603,Sophie,Blockmon,Sophie@Blockmon.tzh,1975-5-24,ORIONTAL,F
2604,Douglas,Peacock,Douglas@Peacock.njs,1986-11-5,ORIONTAL,M
2605,Margaret,Thomas,Margaret@Thomas.kar,1962-7-28,classic,M
2606,Joyce,Davis,Joyce@Davis.raw,1972-10-28,classic,M
2607,Patrick,Pritchard,Patrick@Pritchard.pqj,1942-1-19,ORIONTAL,M
2608,Adell,White,Adell@White.ycr,1976-11-23,ROCK N ROLL,M
2609,Pat,Affolter,Pat@Affolter.yid,1989-8-2,ORIONTAL,M
2610,Helen,Snyder,Helen@Snyder.drw,1960-5-20,JAZZ,M
2611,Thelma,Cullen,Thelma@Cullen.lin,1978-6-14,ORIONTAL,F
2612,Linwood,Warren,Linwood@Warren.mzg,1991-9-10,ROCK N ROLL,F
2613,Milo,Olson,Milo@Olson.prs,1993-7-26,JAZZ,F
2614,Felicia,Mcgurk,Felicia@Mcgurk.dfc,1973-12-3,ORIONTAL,M
2615,Dave,Gray,Dave@Gray.uyz,1965-1-21,JAZZ,M
2616,Lisa,Clark,Lisa@Clark.zaa,1949-9-2,JAZZ,F
2617,Nancy,Turman,Nancy@Turman.avy,1975-4-22,ROCK N ROLL,F
2618,Amy,Rothfuss,Amy@Rothfuss.emj,1991-9-9,classic,F
2619,Debbie,Kong,Debbie@Kong.cid,2002-11-26,ROCK N ROLL,M
2620,Miranda,Maxwell,Miranda@Maxwell.oxe,2009-12-27,classic,M
2621,Donald,Joiner,Donald@Joiner.wba,1990-1-15,ROCK N ROLL,M
2622,Celia,Michaels,Celia@Michaels.dxt,1993-4-19,ORIONTAL,M
2623,Lois,Brady,Lois@Brady.dbt,1995-10-25,JAZZ,F
2624,Kenneth,Whipple,Kenneth@Whipple.dmd,2003-7-25,classic,M
2625,Lydia,Spencer,Lydia@Spencer.lmb,1969-11-24,classic,F
2626,Loretta,Gomez,Loretta@Gomez.azi,1970-3-1,ROCK N ROLL,M
2627,Diane,Adler,Diane@Adler.jcy,1996-7-23,classic,M
2628,Ashley,Hutchinson,Ashley@Hutchinson.wjl,1958-1-6,classic,M
2629,Shawn,Mckenzie,Shawn@Mckenzie.lmu,2005-7-4,ROCK N ROLL,F
2630,Chang,Warren,Chang@Warren.bpb,1997-12-25,ROCK N ROLL,M
2631,Frances,White,Frances@White.bzz,2004-10-19,JAZZ,M
2632,Elizabeth,Kahn,Elizabeth@Kahn.gzk,1981-11-23,ROCK N ROLL,M
2633,Marie,Knuth,Marie@Knuth.qbn,1946-11-25,JAZZ,M
2634,Jessica,Weisenfluh,Jessica@Weisenfluh.xfn,1944-3-16,ORIONTAL,M
2635,Tony,Ruch,Tony@Ruch.rff,1963-10-27,ROCK N ROLL,M
2636,John,Moseley,John@Moseley.pcr,1949-5-13,ROCK N ROLL,F
2637,Leonard,Townsend,Leonard@Townsend.tmr,2008-4-22,JAZZ,M
2638,Napoleon,Plater,Napoleon@Plater.yfn,1975-6-26,ROCK N ROLL,M
2639,Ivory,Mitchell,Ivory@Mitchell.vqh,1994-1-21,classic,M
2640,Michael,White,Michael@White.ppo,1945-3-5,ROCK N ROLL,M
2641,Robert,Weingard,Robert@Weingard.qdy,1977-7-28,classic,F
2642,Helen,Kantor,Helen@Kantor.qvh,1953-10-8,JAZZ,F
2643,Robert,Williams,Robert@Williams.ibp,1967-8-18,JAZZ,M
2644,Rosario,Brown,Rosario@Brown.bcu,1948-1-18,ROCK N ROLL,M
2645,Buddy,Collin,Buddy@Collin.auu,1967-8-3,JAZZ,M
2646,James,Reyes,James@Reyes.yim,1941-4-1,JAZZ,F
2647,Jonathan,Kruger,Jonathan@Kruger.agm,2001-9-27,JAZZ,M
2648,James,Torres,James@Torres.hnu,1955-7-15,JAZZ,M
2649,Andres,Hash,Andres@Hash.qdf,1945-7-18,JAZZ,F
2650,Timothy,Ocasio,Timothy@Ocasio.sjm,1990-1-28,ROCK N ROLL,F
2651,Jamie,Williamson,Jamie@Williamson.wdh,2009-1-8,ORIONTAL,F
2652,Helen,Jenkins,Helen@Jenkins.gsc,1954-5-5,classic,M
2653,Nathan,Nelson,Nathan@Nelson.kct,1955-8-23,ROCK N ROLL,F
2654,Vonda,Roberts,Vonda@Roberts.ocs,1970-4-5,classic,M
2655,Mary,Boyles,Mary@Boyles.fbg,1972-4-4,ROCK N ROLL,M
2656,Martha,Ash,Martha@Ash.qxt,1953-7-16,ROCK N ROLL,F
2657,Michael,Geimer,Michael@Geimer.lrj,1947-1-26,JAZZ,M
2658,Tasha,Becker,Tasha@Becker.bar,1950-10-4,classic,M
2659,Vonda,Colbert,Vonda@Colbert.bhn,1995-5-27,ORIONTAL,M
2660,Velma,Boocks,Velma@Boocks.lib,1951-9-22,ORIONTAL,M
2661,Chad,Andre,Chad@Andre.qpz,1970-10-3,JAZZ,M
2662,Arthur,Johnson,Arthur@Johnson.aox,1973-2-15,ORIONTAL,M
2663,Christina,Mcconnell,Christina@Mcconnell.vkd,1955-6-22,JAZZ,M
2664,Heather,Barnes,Heather@Barnes.sbv,1950-10-14,classic,M
2665,William,Clark,William@Clark.lbs,2003-3-21,classic,M
2666,George,Thompson,George@Thompson.aas,1973-8-25,JAZZ,M
2667,Carol,Massie,Carol@Massie.eku,1947-8-4,ORIONTAL,M
2668,Eric,Yoakum,Eric@Yoakum.ohr,1944-6-15,classic,M
2669,Norma,Mulherin,Norma@Mulherin.jvx,1984-8-22,classic,M
2670,Dustin,Redd,Dustin@Redd.ykp,2003-12-22,ROCK N ROLL,M
2671,Angelina,Benedict,Angelina@Benedict.dzy,1984-11-1,classic,F
2672,Christina,Andon,Christina@Andon.fcm,2003-2-1,classic,M
2673,Joseph,Gaines,Joseph@Gaines.csd,1987-12-26,ORIONTAL,F
2674,Dora,Downs,Dora@Downs.hwy,1980-5-9,ORIONTAL,F
2675,Nicole,Martin,Nicole@Martin.kjb,1947-6-27,ORIONTAL,M
2676,Trevor,Joiner,Trevor@Joiner.jxr,1947-11-15,classic,M
2677,Thomas,Garcia,Thomas@Garcia.gro,1961-5-8,classic,M
2678,Consuelo,Pelcher,Consuelo@Pelcher.nhj,2009-4-28,ORIONTAL,M
2679,Stephen,White,Stephen@White.zbl,1990-9-7,JAZZ,M
2680,Ashley,Walsh,Ashley@Walsh.ewd,2002-7-9,JAZZ,M
2681,Jennifer,Garvie,Jennifer@Garvie.mwm,1960-5-15,JAZZ,F
2682,Tara,Watson,Tara@Watson.cyt,1952-7-5,ORIONTAL,M
2683,Donna,Neal,Donna@Neal.bvz,1969-7-6,JAZZ,F
2684,Dorothy,Dew,Dorothy@Dew.hog,1947-9-4,JAZZ,M
2685,Joe,Seto,Joe@Seto.ofz,1983-7-2,JAZZ,F
2686,Alan,Lopez,Alan@Lopez.kli,1997-7-9,ROCK N ROLL,M
2687,Andrew,Barton,Andrew@Barton.opv,1977-7-12,ROCK N ROLL,M
2688,Myrna,Butler,Myrna@Butler.smp,1986-9-14,classic,F
2689,Ryan,Han,Ryan@Han.tzb,1947-12-19,classic,F
2690,Ashley,Gumm,Ashley@Gumm.rhp,1987-10-15,ORIONTAL,M
2691,Shelley,Kimple,Shelley@Kimple.ltp,1979-8-7,ROCK N ROLL,M
2692,James,Valdez,James@Valdez.bey,1964-9-2,ROCK N ROLL,M
2693,Floyd,Moore,Floyd@Moore.grc,1975-1-17,ORIONTAL,M
2694,Kenneth,Folts,Kenneth@Folts.gpt,1989-9-20,JAZZ,F
2695,Joyce,Lee,Joyce@Lee.skr,1944-12-21,classic,M
2696,Deana,Jennings,Deana@Jennings.xcz,1995-8-7,classic,M
2697,Samantha,Cahill,Samantha@Cahill.orz,2004-10-13,JAZZ,M
2698,Georgianne,Lapuerta,Georgianne@Lapuerta.nxm,1966-10-17,ROCK N ROLL,F
2699,Edward,Averette,Edward@Averette.vtd,1994-7-24,ROCK N ROLL,M
2700,Katherine,Clover,Katherine@Clover.sxb,1946-10-11,ROCK N ROLL,M
2701,Hank,Watson,Hank@Watson.axy,1996-1-8,JAZZ,M
2702,Edward,Highsmith,Edward@Highsmith.kgu,1967-12-21,classic,M
2703,Christine,Morales,Christine@Morales.gzx,2004-8-27,classic,M
2704,Virginia,Walters,Virginia@Walters.jal,1949-1-1,JAZZ,M
2705,Frank,Whitehead,Frank@Whitehead.mqz,1973-7-23,ORIONTAL,M
2706,Ross,Landis,Ross@Landis.xhq,1987-3-27,ORIONTAL,F
2707,Margaret,Davis,Margaret@Davis.ree,2000-1-5,JAZZ,M
2708,Katrina,Anthony,Katrina@Anthony.vht,1942-10-24,ROCK N ROLL,M
2709,Sally,Humphery,Sally@Humphery.joj,1958-7-21,JAZZ,M
2710,Randall,Attaway,Randall@Attaway.tnc,1949-8-4,ROCK N ROLL,F
2711,Lonnie,Trabert,Lonnie@Trabert.efw,1950-1-3,ORIONTAL,M
2712,Marie,Eaton,Marie@Eaton.ikl,1980-3-19,classic,M
2713,Elizabeth,Beyer,Elizabeth@Beyer.fhb,2006-2-21,ORIONTAL,M
2714,James,Sipper,James@Sipper.vvv,1949-3-25,classic,F
2715,Salvatore,Solares,Salvatore@Solares.zut,1942-12-20,ROCK N ROLL,M
2716,John,Egland,John@Egland.jvk,1992-12-12,ORIONTAL,M
2717,Jeff,Bullard,Jeff@Bullard.kub,1967-12-3,ROCK N ROLL,F
2718,Valerie,Johnson,Valerie@Johnson.kte,1978-3-22,JAZZ,F
2719,Bill,Welsh,Bill@Welsh.iek,2008-5-14,ROCK N ROLL,M
2720,Shelby,Nutt,Shelby@Nutt.izx,2007-1-8,classic,F
2721,Tia,Pettry,Tia@Pettry.bsu,1945-1-11,JAZZ,F
2722,Diane,Agnew,Diane@Agnew.rtn,1955-3-25,ORIONTAL,F
2723,Shannon,Nelson,Shannon@Nelson.umh,1967-11-12,classic,M
2724,Angelina,Tucker,Angelina@Tucker.tkb,1986-2-8,JAZZ,F
2725,Catherine,Harris,Catherine@Harris.gnk,1963-8-15,classic,M
2726,Jimmie,Greeley,Jimmie@Greeley.isc,1992-1-22,ORIONTAL,M
2727,Sean,Dean,Sean@Dean.yce,1940-8-1,ROCK N ROLL,M
2728,Shannon,Brady,Shannon@Brady.yxt,1966-1-21,ORIONTAL,F
2729,Walter,Finn,Walter@Finn.ubg,2007-4-13,JAZZ,M
2730,Stephanie,Lopez,Stephanie@Lopez.wat,1982-8-4,JAZZ,M
2731,Robert,Teel,Robert@Teel.ysl,1970-4-5,classic,M
2732,Alan,Russell,Alan@Russell.jnz,1989-8-13,classic,M
2733,Paula,Frasher,Paula@Frasher.ukn,1977-11-2,classic,M
2734,Julio,Huff,Julio@Huff.ldt,1973-10-15,ORIONTAL,F
2735,Rita,Dupuis,Rita@Dupuis.fqu,1957-11-7,ROCK N ROLL,M
2736,David,Jennings,David@Jennings.vdn,1947-2-19,ROCK N ROLL,F
2737,Jamie,Chapell,Jamie@Chapell.qie,1943-10-23,ORIONTAL,M
2738,Mary,Woodward,Mary@Woodward.wop,1985-11-15,JAZZ,F
2739,Patricia,Immediato,Patricia@Immediato.jbz,1978-2-24,JAZZ,M
2740,Al,Rock,Al@Rock.qcp,1961-10-3,ORIONTAL,M
2741,Allison,Mackenzie,Allison@Mackenzie.zax,2008-11-13,JAZZ,F
2742,John,Wagner,John@Wagner.jpo,2005-7-9,JAZZ,M
2743,Inez,Sumner,Inez@Sumner.fml,1979-7-16,ROCK N ROLL,F
2744,Olga,Bolen,Olga@Bolen.scy,2001-2-6,ORIONTAL,M
2745,Beverly,Holtgrewe,Beverly@Holtgrewe.nhe,1959-8-21,ROCK N ROLL,F
2746,Carlos,Chase,Carlos@Chase.rau,1995-11-4,JAZZ,M
2747,Wendy,Meriwether,Wendy@Meriwether.njl,1959-9-23,classic,M
2748,Ruby,Alway,Ruby@Alway.vqd,1950-6-1,classic,M
2749,David,Korsak,David@Korsak.khc,1947-3-19,ORIONTAL,M
2750,Robbie,Wilson,Robbie@Wilson.hxp,1954-4-14,classic,M
2751,Martha,Youd,Martha@Youd.qjb,2005-3-14,classic,F
2752,Jerry,Hughes,Jerry@Hughes.rts,1978-11-7,ORIONTAL,F
2753,Harriet,Scruggs,Harriet@Scruggs.eiy,2007-9-8,ORIONTAL,M
2754,Kyle,Stocking,Kyle@Stocking.snr,1984-4-13,ROCK N ROLL,F
2755,Norman,Searcy,Norman@Searcy.gor,1991-4-2,ORIONTAL,M
